2025-07-31 13:38:25,625 | INFO     | RawGeometry.Station_8 | Logger initialized for RawGeometry Station_8
2025-07-31 13:38:25,628 | INFO     | RawGeometry.Station_8 | Reading DXF file: C:\Users\Sam Hughes\Desktop\geometry_tools\n_sections\blade\Station_8.dxf
2025-07-31 13:38:25,644 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,644 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,644 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,645 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,645 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,645 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,645 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,645 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,645 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,646 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,646 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,646 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,646 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,646 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,646 | DEBUG    | RawGeometry.Station_8 | Parsed ARC entity with 100 points
2025-07-31 13:38:25,647 | DEBUG    | RawGeometry.Station_8 | Parsed ARC entity with 100 points
2025-07-31 13:38:25,647 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,647 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,647 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,647 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,647 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,647 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,647 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,648 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,648 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,648 | DEBUG    | RawGeometry.Station_8 | Parsed ARC entity with 100 points
2025-07-31 13:38:25,648 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,648 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,648 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,648 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,648 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,650 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,650 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,650 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,650 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,650 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,650 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,650 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,650 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,650 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,651 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,651 | DEBUG    | RawGeometry.Station_8 | Parsed LINE entity with 50 points
2025-07-31 13:38:25,652 | DEBUG    | RawGeometry.Station_8 | Parsed ARC entity with 100 points
2025-07-31 13:38:25,652 | INFO     | RawGeometry.Station_8 | Extraction complete: 43 entities, 2350 total points.
